id_salarie,age,anciennete,categorie,salaire,taux_cotis,encours
3892,61,13,non_cadre,38146.0,0.06,26671.0
3893,40,18,non_cadre,28511.0,0.06,29674.0
3894,30,8,cadre,82666.0,0.1,71334.0
3895,48,14,non_cadre,23949.0,0.06,18637.0
3896,61,14,cadre,67091.0,0.1,95675.0
3897,44,8,cadre,57454.0,0.1,41140.0
3898,22,0,non_cadre,28712.0,0.06,0.0
3899,35,13,non_cadre,32473.0,0.06,23730.0
3900,61,0,cadre,78090.0,0.1,0.0
3901,44,3,cadre,40004.0,0.1,14247.0
3902,62,25,non_cadre,38084.0,0.06,64984.0
3903,43,17,non_cadre,28780.0,0.06,27051.0
3904,22,0,non_cadre,41943.0,0.06,0.0
3905,59,18,non_cadre,32632.0,0.06,38559.0
3906,54,19,cadre,88630.0,0.1,149582.0
3907,52,26,non_cadre,37949.0,0.06,61698.0
3908,63,19,non_cadre,31395.0,0.06,39786.0
3909,30,8,non_cadre,25960.0,0.06,11326.0
3910,60,15,cadre,53319.0,0.1,73089.0
3911,32,7,non_cadre,33375.0,0.06,11559.0
3912,63,10,non_cadre,30871.0,0.06,17188.0
3913,30,8,non_cadre,26666.0,0.06,13299.0
3914,45,4,non_cadre,35439.0,0.06,7334.0
3915,55,20,non_cadre,30234.0,0.06,42856.0
3916,25,3,non_cadre,35481.0,0.06,6955.0
3917,24,2,non_cadre,24683.0,0.06,2611.0
3918,58,1,cadre,55339.0,0.1,5602.0
3919,24,2,non_cadre,33162.0,0.06,3807.0
3920,48,24,non_cadre,38119.0,0.06,52308.0
3921,62,21,non_cadre,36477.0,0.06,47064.0
3922,48,12,non_cadre,29495.0,0.06,17908.0
3923,42,19,cadre,46484.0,0.1,78262.0
3924,39,12,non_cadre,42854.0,0.06,26531.0
3925,49,10,non_cadre,28306.0,0.06,14769.0
3926,46,9,non_cadre,34844.0,0.06,19984.0
3927,43,6,non_cadre,27797.0,0.06,11993.0
3928,28,6,non_cadre,20673.0,0.06,7892.0
3929,50,19,non_cadre,23470.0,0.06,31943.0
3930,53,5,non_cadre,32537.0,0.06,10062.0
3931,52,25,non_cadre,34516.0,0.06,47286.0
3932,25,3,non_cadre,32559.0,0.06,6733.0
3933,52,17,cadre,36840.0,0.1,51786.0
3934,53,4,non_cadre,32442.0,0.06,6548.0
3935,29,7,non_cadre,25691.0,0.06,12722.0
3936,58,19,non_cadre,33786.0,0.06,40830.0
3937,44,22,cadre,88006.0,0.1,226834.0
3938,42,20,cadre,43280.0,0.1,73849.0
3939,53,26,non_cadre,32973.0,0.06,56957.0
3940,43,7,non_cadre,30480.0,0.06,11444.0
3941,45,2,cadre,67032.0,0.1,12566.0
3942,35,13,cadre,37276.0,0.1,56193.0
3943,61,27,cadre,43506.0,0.1,113296.0
3944,63,8,non_cadre,39542.0,0.06,20275.0
3945,27,0,non_cadre,31150.0,0.06,0.0
3946,53,19,non_cadre,30346.0,0.06,39727.0
3947,23,1,cadre,45963.0,0.1,3693.0
3948,37,1,non_cadre,42312.0,0.06,2192.0
3949,63,28,non_cadre,36909.0,0.06,72390.0
3950,29,7,cadre,61640.0,0.1,44225.0
3951,38,3,non_cadre,19034.0,0.06,3399.0
3952,31,9,non_cadre,30247.0,0.06,13493.0
3953,53,11,non_cadre,29247.0,0.06,15636.0
3954,41,16,non_cadre,34390.0,0.06,39002.0
3955,47,25,non_cadre,27412.0,0.06,40688.0
3956,62,7,non_cadre,28641.0,0.06,13407.0
3957,44,19,non_cadre,33956.0,0.06,34374.0
3958,53,24,non_cadre,25700.0,0.06,33116.0
3959,26,4,cadre,54045.0,0.1,22139.0
3960,31,9,non_cadre,31183.0,0.06,19372.0
3961,62,13,cadre,52390.0,0.1,62347.0
3962,58,13,non_cadre,35265.0,0.06,25623.0
3963,50,26,non_cadre,37199.0,0.06,59206.0
3964,38,16,non_cadre,30382.0,0.06,23800.0
3965,30,8,non_cadre,40456.0,0.06,18477.0
3966,58,23,cadre,53025.0,0.1,124703.0
3967,55,21,non_cadre,44954.0,0.06,45423.0
3968,32,7,non_cadre,46134.0,0.06,20446.0
3969,47,11,non_cadre,32869.0,0.06,17797.0
3970,48,25,non_cadre,35433.0,0.06,57826.0
3971,42,18,non_cadre,29773.0,0.06,36035.0
3972,61,8,non_cadre,28769.0,0.06,15681.0
3973,27,5,non_cadre,26550.0,0.06,8517.0
3974,33,11,cadre,54530.0,0.1,61460.0
3975,26,4,non_cadre,33528.0,0.06,7427.0
3976,51,3,cadre,82618.0,0.1,24038.0
3977,49,22,cadre,46430.0,0.1,85274.0
3978,64,8,non_cadre,30608.0,0.06,15909.0
3979,45,22,non_cadre,22274.0,0.06,23812.0
3980,28,6,non_cadre,41682.0,0.06,14486.0
3981,41,19,non_cadre,23500.0,0.06,26857.0
3982,25,3,non_cadre,26825.0,0.06,5118.0
3983,50,26,non_cadre,31676.0,0.06,46315.0
3984,50,25,non_cadre,32610.0,0.06,47796.0
3985,58,6,non_cadre,22468.0,0.06,8371.0
3986,36,14,non_cadre,25839.0,0.06,25379.0
3987,35,13,non_cadre,22310.0,0.06,18599.0
3988,25,3,non_cadre,33972.0,0.06,5514.0
3989,39,0,cadre,54832.0,0.1,0.0
3990,42,8,non_cadre,23496.0,0.06,9271.0
3991,54,0,non_cadre,36610.0,0.06,0.0
3992,54,10,cadre,55500.0,0.1,46801.0
3993,28,6,cadre,61602.0,0.1,36178.0
3994,34,12,non_cadre,20180.0,0.06,15325.0
3995,43,0,non_cadre,24214.0,0.06,0.0
3996,36,14,non_cadre,26633.0,0.06,25157.0
3997,23,1,non_cadre,40835.0,0.06,2516.0
3998,58,25,non_cadre,29299.0,0.06,39249.0
3999,53,2,non_cadre,24528.0,0.06,2986.0
4000,44,22,non_cadre,30900.0,0.06,44630.0
4001,35,13,non_cadre,23153.0,0.06,18081.0
4002,58,0,cadre,66608.0,0.1,0.0
4003,23,1,non_cadre,24672.0,0.06,1498.0
4004,41,13,cadre,83971.0,0.1,111261.0
4005,56,23,cadre,68421.0,0.1,145443.0
4006,62,18,non_cadre,42574.0,0.06,52495.0
4007,32,10,cadre,93123.0,0.1,82234.0
4008,49,13,non_cadre,24367.0,0.06,15455.0
4009,30,0,non_cadre,26626.0,0.06,0.0
4010,26,3,cadre,43693.0,0.1,14903.0
4011,37,13,non_cadre,37900.0,0.06,31250.0
4012,60,11,non_cadre,19460.0,0.06,12684.0
4013,51,23,non_cadre,30529.0,0.06,50138.0
4014,43,12,non_cadre,27215.0,0.06,18582.0
4015,34,12,non_cadre,20418.0,0.06,14148.0
4016,28,5,non_cadre,22960.0,0.06,7139.0
4017,33,11,non_cadre,26780.0,0.06,17183.0
4018,28,6,non_cadre,30355.0,0.06,11170.0
4019,30,3,non_cadre,36702.0,0.06,7839.0
4020,51,9,non_cadre,32203.0,0.06,15564.0
4021,27,5,non_cadre,36260.0,0.06,9349.0
4022,24,2,non_cadre,30161.0,0.06,3509.0
4023,45,23,non_cadre,26055.0,0.06,36013.0
4024,34,12,non_cadre,28918.0,0.06,22597.0
4025,41,19,non_cadre,34477.0,0.06,46460.0
4026,28,6,non_cadre,36881.0,0.06,14279.0
4027,31,9,non_cadre,29126.0,0.06,18793.0
4028,40,3,non_cadre,24913.0,0.06,4029.0
4029,51,17,cadre,101616.0,0.1,152632.0
4030,39,3,cadre,112889.0,0.1,31246.0
4031,45,6,non_cadre,38388.0,0.06,15407.0
4032,44,9,non_cadre,26192.0,0.06,12370.0
4033,33,11,non_cadre,26249.0,0.06,15219.0
4034,34,12,non_cadre,34898.0,0.06,24239.0
4035,40,18,non_cadre,27652.0,0.06,27685.0
4036,23,1,non_cadre,27420.0,0.06,1742.0
4037,51,18,non_cadre,38553.0,0.06,48135.0
4038,48,22,non_cadre,22805.0,0.06,25752.0
4039,35,13,non_cadre,45261.0,0.06,35964.0
4040,38,7,cadre,49462.0,0.1,28923.0
4041,36,14,cadre,64208.0,0.1,79877.0
4042,50,2,cadre,46042.0,0.1,8505.0
4043,54,16,non_cadre,31673.0,0.06,31368.0
4044,26,4,non_cadre,28464.0,0.06,6981.0
4045,39,17,non_cadre,35606.0,0.06,38396.0
4046,22,0,cadre,68746.0,0.1,0.0
4047,41,19,non_cadre,26752.0,0.06,26682.0
4048,32,10,non_cadre,43115.0,0.06,28387.0
4049,36,12,non_cadre,30177.0,0.06,23179.0
4050,41,19,non_cadre,26208.0,0.06,24854.0
4051,35,0,cadre,41888.0,0.1,0.0
4052,38,16,non_cadre,43568.0,0.06,33924.0
4053,54,1,non_cadre,26865.0,0.06,1348.0
4054,56,21,non_cadre,45312.0,0.06,52155.0
4055,22,0,non_cadre,32491.0,0.06,0.0
4056,38,16,non_cadre,30870.0,0.06,34379.0
4057,58,25,non_cadre,31037.0,0.06,53889.0
4058,44,7,non_cadre,46730.0,0.06,20238.0
4059,30,8,cadre,66371.0,0.1,58089.0
4060,47,16,non_cadre,31314.0,0.06,36069.0
4061,28,6,non_cadre,28450.0,0.06,9874.0
4062,22,0,non_cadre,28748.0,0.06,0.0
4063,49,19,non_cadre,30909.0,0.06,37367.0
4064,44,9,non_cadre,28444.0,0.06,17944.0
4065,54,18,cadre,50616.0,0.1,101933.0
4066,36,14,non_cadre,29859.0,0.06,20712.0
4067,58,25,non_cadre,23069.0,0.06,37551.0
4068,40,14,non_cadre,32378.0,0.06,24499.0
4069,53,15,non_cadre,34619.0,0.06,28102.0
4070,26,4,non_cadre,26918.0,0.06,6582.0
4071,26,3,cadre,45477.0,0.1,14714.0
4072,55,2,non_cadre,39186.0,0.06,4061.0
4073,57,0,non_cadre,35516.0,0.06,0.0
4074,62,19,non_cadre,35430.0,0.06,43882.0
4075,35,12,non_cadre,30181.0,0.06,18705.0
4076,22,0,cadre,40370.0,0.1,0.0
4077,64,21,non_cadre,41073.0,0.06,50842.0
4078,47,4,non_cadre,35262.0,0.06,8754.0
4079,32,3,cadre,48238.0,0.1,12043.0
4080,54,10,non_cadre,29763.0,0.06,21104.0
4081,60,27,non_cadre,33647.0,0.06,63394.0
4082,34,1,non_cadre,35472.0,0.06,1864.0
4083,55,5,cadre,58303.0,0.1,31053.0
4084,55,0,cadre,57075.0,0.1,0.0
4085,43,12,cadre,48550.0,0.1,49450.0
4086,49,27,cadre,57436.0,0.1,159882.0
4087,33,11,non_cadre,24852.0,0.06,18702.0
4088,61,14,non_cadre,23006.0,0.06,19377.0
4089,64,4,non_cadre,24841.0,0.06,6972.0
4090,64,10,non_cadre,38500.0,0.06,18922.0
4091,53,15,non_cadre,38759.0,0.06,40732.0
4092,23,1,non_cadre,29559.0,0.06,2112.0
4093,37,15,cadre,60434.0,0.1,78175.0
4094,41,19,cadre,50591.0,0.1,93468.0
4095,63,6,cadre,64980.0,0.1,40871.0
4096,45,7,non_cadre,46750.0,0.06,22723.0
4097,45,3,non_cadre,39494.0,0.06,6141.0
4098,28,6,non_cadre,32204.0,0.06,10824.0
4099,56,13,non_cadre,25280.0,0.06,22068.0
4100,36,8,non_cadre,28680.0,0.06,13271.0
4101,25,3,non_cadre,26120.0,0.06,4899.0
4102,64,2,non_cadre,30591.0,0.06,3759.0
4103,30,8,non_cadre,31918.0,0.06,18220.0
4104,22,0,non_cadre,28022.0,0.06,0.0
4105,25,3,non_cadre,22428.0,0.06,4761.0
4106,41,0,non_cadre,45953.0,0.06,0.0
4107,26,4,cadre,44564.0,0.1,20707.0
4108,58,20,non_cadre,32869.0,0.06,33415.0
4109,44,10,non_cadre,27570.0,0.06,17478.0
4110,35,7,non_cadre,21951.0,0.06,10474.0
4111,22,0,non_cadre,29504.0,0.06,0.0
4112,42,20,non_cadre,28122.0,0.06,27131.0
4113,28,6,non_cadre,34574.0,0.06,12209.0
4114,64,23,non_cadre,35960.0,0.06,41989.0
4115,34,12,non_cadre,34960.0,0.06,21676.0
4116,42,20,non_cadre,36556.0,0.06,47487.0
4117,22,0,cadre,68367.0,0.1,0.0
4118,27,0,non_cadre,32433.0,0.06,0.0
4119,30,8,non_cadre,37376.0,0.06,15087.0
4120,24,2,non_cadre,33114.0,0.06,3567.0
4121,53,19,non_cadre,20516.0,0.06,22255.0
4122,62,29,non_cadre,29087.0,0.06,43027.0
4123,64,29,non_cadre,25220.0,0.06,49991.0
4124,33,7,non_cadre,31421.0,0.06,11584.0
4125,55,0,non_cadre,25610.0,0.06,0.0
4126,43,8,non_cadre,33863.0,0.06,17722.0
4127,23,1,non_cadre,36503.0,0.06,1863.0
4128,25,3,non_cadre,38165.0,0.06,6623.0
4129,45,2,non_cadre,41473.0,0.06,5008.0
4130,40,4,non_cadre,21456.0,0.06,4285.0
4131,22,0,cadre,56103.0,0.1,0.0
4132,61,19,non_cadre,53880.0,0.06,60936.0
4133,53,29,non_cadre,36712.0,0.06,68182.0
4134,43,21,non_cadre,31377.0,0.06,35094.0
4135,64,6,cadre,34031.0,0.1,19248.0
4136,63,1,non_cadre,29661.0,0.06,1893.0
4137,63,19,non_cadre,20378.0,0.06,18916.0
4138,33,11,non_cadre,25706.0,0.06,14359.0
4139,59,27,non_cadre,29336.0,0.06,43410.0
4140,43,17,cadre,83728.0,0.1,119925.0
4141,53,15,non_cadre,26687.0,0.06,19594.0
4142,58,9,non_cadre,50046.0,0.06,32293.0
4143,29,2,cadre,66568.0,0.1,13078.0
4144,41,19,non_cadre,31716.0,0.06,36643.0
4145,27,5,cadre,99386.0,0.1,44821.0
4146,34,4,non_cadre,33754.0,0.06,6506.0
4147,39,17,cadre,44689.0,0.1,83590.0
4148,58,10,non_cadre,38498.0,0.06,25166.0
4149,59,13,non_cadre,32783.0,0.06,30404.0
4150,38,16,cadre,63546.0,0.1,82197.0
4151,36,14,non_cadre,29362.0,0.06,21083.0
4152,44,5,non_cadre,28985.0,0.06,9433.0
4153,61,9,non_cadre,28719.0,0.06,14454.0
4154,63,24,non_cadre,33217.0,0.06,39486.0
4155,31,9,non_cadre,34061.0,0.06,16929.0
4156,30,2,non_cadre,33266.0,0.06,3334.0
4157,52,25,non_cadre,32104.0,0.06,54659.0
4158,34,12,cadre,56053.0,0.1,77405.0
4159,30,8,cadre,44488.0,0.1,37539.0
4160,23,1,non_cadre,35050.0,0.06,2007.0
4161,39,17,non_cadre,33078.0,0.06,37367.0
4162,38,16,non_cadre,24637.0,0.06,24896.0
4163,46,19,non_cadre,31732.0,0.06,40399.0
4164,30,8,non_cadre,34151.0,0.06,16464.0
4165,52,28,non_cadre,37919.0,0.06,75383.0
4166,51,25,non_cadre,33224.0,0.06,45650.0
4167,41,19,non_cadre,31993.0,0.06,37992.0
4168,29,7,cadre,64996.0,0.1,51103.0
4169,43,20,cadre,73581.0,0.1,170347.0
4170,51,20,non_cadre,32577.0,0.06,46078.0
4171,38,16,cadre,50393.0,0.1,77243.0
4172,33,11,non_cadre,37459.0,0.06,26694.0
4173,43,2,cadre,63110.0,0.1,11563.0
4174,37,15,cadre,39015.0,0.1,62019.0
4175,39,12,non_cadre,30106.0,0.06,18938.0
4176,37,15,non_cadre,36389.0,0.06,31721.0
4177,35,2,non_cadre,25664.0,0.06,3597.0
4178,52,19,non_cadre,30545.0,0.06,39152.0
4179,41,5,non_cadre,30366.0,0.06,9097.0
4180,42,20,cadre,53978.0,0.1,92706.0
4181,50,25,non_cadre,24329.0,0.06,35013.0
4182,37,7,cadre,69882.0,0.1,41847.0
4183,26,4,non_cadre,20739.0,0.06,4118.0
4184,58,14,non_cadre,26249.0,0.06,25634.0
4185,24,2,non_cadre,21947.0,0.06,2625.0
4186,46,21,non_cadre,35405.0,0.06,37283.0
4187,33,1,non_cadre,32499.0,0.06,2119.0
4188,31,6,non_cadre,32865.0,0.06,9816.0
4189,23,1,non_cadre,40279.0,0.06,2316.0
4190,60,6,non_cadre,28163.0,0.06,9045.0
4191,40,3,non_cadre,33890.0,0.06,5282.0
4192,36,14,non_cadre,30399.0,0.06,25878.0
4193,53,26,non_cadre,29487.0,0.06,50042.0
4194,23,1,non_cadre,38959.0,0.06,2326.0
4195,46,6,non_cadre,45494.0,0.06,18479.0
4196,43,5,cadre,57819.0,0.1,33736.0
4197,45,23,non_cadre,35444.0,0.06,54923.0
4198,27,5,cadre,40120.0,0.1,23723.0
4199,62,0,non_cadre,32054.0,0.06,0.0
4200,32,10,non_cadre,31520.0,0.06,21427.0
4201,51,13,cadre,27413.0,0.1,32681.0
4202,54,18,non_cadre,14646.0,0.06,13757.0
4203,36,10,non_cadre,40779.0,0.06,26689.0
4204,27,5,non_cadre,26108.0,0.06,8915.0
4205,34,12,cadre,47329.0,0.1,64135.0
4206,56,29,non_cadre,28707.0,0.06,52820.0
4207,60,11,non_cadre,25647.0,0.06,19160.0
4208,62,19,non_cadre,31477.0,0.06,38857.0
4209,31,9,cadre,71566.0,0.1,68670.0
4210,48,20,non_cadre,25995.0,0.06,25536.0
4211,28,6,non_cadre,30909.0,0.06,10951.0
4212,52,9,non_cadre,29802.0,0.06,13092.0
4213,39,17,cadre,71597.0,0.1,101869.0
4214,52,25,cadre,55473.0,0.1,140957.0
4215,51,26,cadre,36476.0,0.1,77671.0
4216,64,6,non_cadre,34683.0,0.06,14550.0
4217,43,21,non_cadre,26397.0,0.06,32600.0
4218,36,3,non_cadre,25041.0,0.06,4868.0
4219,44,3,non_cadre,26659.0,0.06,4123.0
4220,29,7,cadre,40135.0,0.1,32001.0
4221,26,4,non_cadre,29423.0,0.06,7000.0
4222,44,22,non_cadre,28766.0,0.06,38864.0
4223,57,12,non_cadre,24422.0,0.06,18628.0
4224,44,9,non_cadre,35017.0,0.06,19211.0
4225,55,2,cadre,40395.0,0.1,8283.0
4226,29,7,non_cadre,20473.0,0.06,9440.0
4227,41,19,non_cadre,21988.0,0.06,28139.0
4228,48,14,non_cadre,36663.0,0.06,28409.0
4229,36,14,non_cadre,41065.0,0.06,40318.0
4230,22,0,non_cadre,19597.0,0.06,0.0
4231,25,3,cadre,53292.0,0.1,14532.0
4232,61,8,non_cadre,41628.0,0.06,18474.0
4233,48,17,non_cadre,25247.0,0.06,24295.0
4234,33,4,non_cadre,41146.0,0.06,9152.0
4235,33,11,cadre,54389.0,0.1,68054.0
4236,23,1,non_cadre,31948.0,0.06,1964.0
4237,62,16,non_cadre,25981.0,0.06,29607.0
4238,26,4,non_cadre,36650.0,0.06,7332.0
4239,54,19,non_cadre,35449.0,0.06,42254.0
4240,32,10,non_cadre,42357.0,0.06,21308.0
4241,36,8,non_cadre,40018.0,0.06,18892.0
4242,33,6,non_cadre,29945.0,0.06,10275.0
4243,57,19,cadre,52247.0,0.1,106447.0
4244,23,1,non_cadre,39305.0,0.06,2590.0
4245,37,15,non_cadre,33425.0,0.06,26931.0
4246,34,12,non_cadre,24576.0,0.06,15527.0
4247,33,11,non_cadre,22091.0,0.06,14111.0
4248,30,8,non_cadre,22470.0,0.06,9672.0
4249,61,15,non_cadre,24890.0,0.06,23984.0
4250,38,3,non_cadre,39514.0,0.06,7163.0
4251,39,17,cadre,52023.0,0.1,100006.0
4252,38,16,non_cadre,26537.0,0.06,30380.0
4253,64,8,non_cadre,29196.0,0.06,13331.0
4254,36,14,non_cadre,28493.0,0.06,27878.0
4255,36,14,non_cadre,35206.0,0.06,32852.0
4256,36,9,cadre,66716.0,0.1,51617.0
4257,36,14,non_cadre,32173.0,0.06,30657.0
4258,25,3,non_cadre,31856.0,0.06,5692.0
4259,47,5,non_cadre,25316.0,0.06,8230.0
4260,23,1,non_cadre,41215.0,0.06,2673.0
4261,31,9,non_cadre,28278.0,0.06,17628.0
4262,30,8,cadre,63081.0,0.1,55737.0
4263,34,4,non_cadre,35580.0,0.06,9648.0
4264,54,13,non_cadre,30329.0,0.06,21962.0
4265,47,18,cadre,40104.0,0.1,85849.0
4266,64,9,non_cadre,23671.0,0.06,13609.0
4267,37,15,non_cadre,35293.0,0.06,35241.0
4268,61,8,non_cadre,46325.0,0.06,25428.0
4269,23,1,non_cadre,23304.0,0.06,1188.0
4270,43,19,non_cadre,32202.0,0.06,34308.0
4271,56,28,cadre,43698.0,0.1,138796.0
4272,44,1,non_cadre,51373.0,0.06,3603.0
4273,62,25,non_cadre,38441.0,0.06,63568.0
4274,35,10,non_cadre,31741.0,0.06,18910.0
4275,23,1,non_cadre,23468.0,0.06,1268.0
4276,55,20,cadre,45482.0,0.1,91875.0
4277,24,2,non_cadre,34829.0,0.06,4008.0
4278,54,5,cadre,48769.0,0.1,28146.0
4279,53,29,non_cadre,22988.0,0.06,41075.0
4280,58,6,non_cadre,30053.0,0.06,10352.0
4281,42,16,non_cadre,30811.0,0.06,29561.0
4282,60,6,non_cadre,32369.0,0.06,13674.0
4283,29,3,non_cadre,27475.0,0.06,5170.0
4284,40,0,cadre,40121.0,0.1,0.0
4285,27,0,non_cadre,25250.0,0.06,0.0
4286,54,14,cadre,58637.0,0.1,80964.0
4287,52,13,non_cadre,31313.0,0.06,22572.0
4288,56,1,non_cadre,33829.0,0.06,2222.0
4289,54,10,non_cadre,38000.0,0.06,20687.0
4290,35,8,cadre,50624.0,0.1,40378.0
4291,24,2,non_cadre,26285.0,0.06,3080.0
4292,61,29,non_cadre,21403.0,0.06,36748.0
4293,43,20,non_cadre,20033.0,0.06,24682.0
4294,26,4,cadre,71904.0,0.1,30870.0
4295,61,5,cadre,41543.0,0.1,17805.0
4296,64,6,non_cadre,24143.0,0.06,7956.0
4297,41,19,cadre,70012.0,0.1,147540.0
4298,55,9,non_cadre,40686.0,0.06,25554.0
4299,23,1,non_cadre,35743.0,0.06,1754.0
4300,26,4,cadre,33944.0,0.1,11261.0
4301,33,6,non_cadre,27460.0,0.06,11601.0
4302,50,25,non_cadre,32538.0,0.06,41934.0
4303,27,5,cadre,56169.0,0.1,33469.0
4304,23,1,non_cadre,25520.0,0.06,1732.0
4305,50,13,cadre,56747.0,0.1,62579.0
4306,55,3,non_cadre,37313.0,0.06,5649.0
4307,53,20,non_cadre,37996.0,0.06,54300.0
4308,56,3,non_cadre,25897.0,0.06,4204.0
4309,56,19,non_cadre,32895.0,0.06,38080.0
4310,47,12,non_cadre,29962.0,0.06,19297.0
4311,44,22,cadre,34877.0,0.1,79819.0
4312,58,26,non_cadre,28269.0,0.06,50098.0
4313,36,12,non_cadre,23298.0,0.06,17827.0
4314,26,4,non_cadre,37857.0,0.06,7438.0
4315,54,3,cadre,66050.0,0.1,20569.0
4316,33,3,non_cadre,27635.0,0.06,5295.0
4317,64,29,non_cadre,26348.0,0.06,40361.0
4318,39,17,non_cadre,37044.0,0.06,41747.0
4319,58,13,non_cadre,38261.0,0.06,31358.0
4320,23,1,cadre,70261.0,0.1,5648.0
4321,50,8,non_cadre,29125.0,0.06,16500.0
4322,41,19,non_cadre,29648.0,0.06,33063.0
4323,41,19,cadre,30367.0,0.1,51521.0
4324,33,11,non_cadre,32408.0,0.06,17849.0
4325,63,12,non_cadre,26081.0,0.06,17835.0
4326,38,13,non_cadre,26927.0,0.06,19388.0
4327,58,4,non_cadre,29398.0,0.06,6485.0
4328,40,2,cadre,33629.0,0.1,7515.0
4329,24,2,cadre,72092.0,0.1,15260.0
4330,59,17,non_cadre,36048.0,0.06,31372.0
4331,29,3,non_cadre,25871.0,0.06,5044.0
4332,33,11,cadre,39462.0,0.1,47289.0
4333,59,19,non_cadre,44503.0,0.06,51023.0
4334,60,24,non_cadre,27110.0,0.06,46780.0
4335,61,28,non_cadre,47895.0,0.06,73495.0
4336,40,10,non_cadre,36187.0,0.06,17877.0
4337,54,11,non_cadre,26368.0,0.06,14123.0
4338,36,14,non_cadre,17901.0,0.06,13957.0
4339,53,20,non_cadre,34427.0,0.06,41278.0
4340,43,8,non_cadre,30188.0,0.06,12046.0
4341,24,2,cadre,45645.0,0.1,9369.0
4342,39,4,cadre,74999.0,0.1,34810.0
4343,42,13,non_cadre,23865.0,0.06,20825.0
4344,33,9,cadre,69266.0,0.1,66640.0
4345,38,16,non_cadre,34554.0,0.06,35318.0
4346,43,1,non_cadre,27947.0,0.06,1831.0
4347,24,2,non_cadre,27914.0,0.06,3342.0
4348,28,6,non_cadre,22139.0,0.06,7657.0
4349,54,1,non_cadre,30552.0,0.06,1691.0
4350,37,15,cadre,44941.0,0.1,56615.0
4351,48,20,non_cadre,36050.0,0.06,44336.0
4352,46,4,non_cadre,25903.0,0.06,6148.0
4353,45,1,non_cadre,28277.0,0.06,1438.0
4354,39,3,non_cadre,46247.0,0.06,7553.0
4355,42,12,non_cadre,28216.0,0.06,22649.0
4356,57,3,non_cadre,27470.0,0.06,4461.0
4357,63,21,non_cadre,33728.0,0.06,41235.0
4358,33,2,non_cadre,20992.0,0.06,2178.0
4359,50,23,non_cadre,38527.0,0.06,46146.0
4360,63,26,cadre,60220.0,0.1,172627.0
4361,22,0,non_cadre,33318.0,0.06,0.0
4362,55,28,non_cadre,15268.0,0.06,23445.0
4363,43,21,non_cadre,28483.0,0.06,42791.0
4364,63,1,non_cadre,23257.0,0.06,1382.0
4365,46,10,non_cadre,37563.0,0.06,23495.0
4366,58,22,non_cadre,37029.0,0.06,51631.0
4367,29,7,non_cadre,32421.0,0.06,11962.0
4368,28,6,non_cadre,23584.0,0.06,8047.0
4369,61,23,non_cadre,40450.0,0.06,53604.0
4370,44,22,non_cadre,28467.0,0.06,33528.0
4371,46,9,non_cadre,43046.0,0.06,20771.0
4372,29,7,cadre,63080.0,0.1,46061.0
4373,31,0,non_cadre,33200.0,0.06,0.0
4374,57,8,non_cadre,27361.0,0.06,11185.0
4375,35,8,non_cadre,39749.0,0.06,19639.0
4376,47,13,cadre,53658.0,0.1,68342.0
4377,35,12,non_cadre,40036.0,0.06,30117.0
4378,33,11,cadre,54127.0,0.1,48274.0
4379,29,7,non_cadre,29719.0,0.06,13505.0
4380,61,21,cadre,25623.0,0.1,61339.0
4381,62,0,non_cadre,40033.0,0.06,0.0
4382,26,4,non_cadre,36765.0,0.06,10027.0
4383,37,15,non_cadre,30841.0,0.06,26643.0
4384,46,7,non_cadre,20692.0,0.06,7227.0
4385,38,12,non_cadre,35279.0,0.06,24157.0
4386,53,21,non_cadre,22499.0,0.06,27741.0
4387,33,11,non_cadre,30211.0,0.06,22855.0
4388,24,2,non_cadre,29313.0,0.06,3285.0
4389,36,12,cadre,50621.0,0.1,56253.0
4390,47,11,cadre,64139.0,0.1,81503.0
4391,29,7,non_cadre,46158.0,0.06,17455.0
4392,57,20,non_cadre,28182.0,0.06,35745.0
4393,22,0,non_cadre,34966.0,0.06,0.0
4394,24,2,cadre,58511.0,0.1,13815.0
4395,43,5,non_cadre,35649.0,0.06,9367.0
4396,44,14,non_cadre,26370.0,0.06,24135.0
4397,34,7,non_cadre,31456.0,0.06,13476.0
4398,33,11,non_cadre,33028.0,0.06,25973.0
4399,25,3,non_cadre,39963.0,0.06,8615.0
4400,50,23,non_cadre,38245.0,0.06,58978.0
4401,38,14,non_cadre,17240.0,0.06,12185.0
4402,27,5,non_cadre,25279.0,0.06,7490.0
4403,39,17,non_cadre,29583.0,0.06,34454.0
4404,62,13,non_cadre,24487.0,0.06,20158.0
4405,33,11,non_cadre,14313.0,0.06,10879.0
4406,60,10,non_cadre,25947.0,0.06,17432.0
4407,33,11,non_cadre,29978.0,0.06,18305.0
4408,29,7,cadre,46044.0,0.1,28299.0
4409,33,7,non_cadre,24577.0,0.06,9590.0
4410,35,4,non_cadre,30250.0,0.06,7829.0
4411,27,5,non_cadre,32131.0,0.06,9566.0
4412,47,8,non_cadre,27316.0,0.06,10719.0
4413,36,14,cadre,39814.0,0.1,61146.0
4414,52,2,non_cadre,30348.0,0.06,2979.0
4415,43,15,non_cadre,25201.0,0.06,21858.0
4416,41,12,non_cadre,23958.0,0.06,16990.0
4417,42,13,non_cadre,28749.0,0.06,22451.0
4418,28,5,non_cadre,37483.0,0.06,9622.0
